region,region_label,finger_group,quad_id,tri0,tri1,v0,v0_x,v0_y,v0_z,v1,v1_x,v1_y,v1_z,v2,v2_x,v2_y,v2_z,v3,v3_x,v3_y,v3_z,center_x,center_y,center_z,normal_x,normal_y,normal_z,area,region_u,region_v
palm,??,palm,4025,8050,8051,4773,-0.29277703166007996,-0.718578577041626,0.9293242692947388,4771,-0.46630895137786865,-0.6825386881828308,0.9086081385612488,4774,-0.4893440008163452,-0.876131534576416,0.9329565167427063,4775,-0.31776463985443115,-0.9095919132232666,0.9447940587997437,-0.39154865592718124,-0.7967101782560349,0.9289207458496094,-0.0710472314785926,0.11149206084224027,0.9912223823483697,0.03433482966131021,0.30344217561532877,0.0
palm,??,palm,3778,7556,7557,4512,0.5689405798912048,-0.7230167388916016,0.6847611665725708,4511,0.42498883605003357,-0.6886728405952454,0.7715304493904114,4513,0.38375943899154663,-0.8692947626113892,0.7818315029144287,4514,0.5293881893157959,-0.9022678732872009,0.6993913054466248,0.47676926106214523,-0.7958130538463593,0.7343786060810089,0.49498562333308926,-0.05101925937620765,0.8674020220556649,0.03160830257841332,0.5325209124395772,0.00021503289178186576
palm,??,palm,4144,8288,8289,4899,-0.6503180265426636,-0.8497979640960693,0.8824822902679443,4774,-0.4893440008163452,-0.876131534576416,0.9329565167427063,4771,-0.46630895137786865,-0.6825386881828308,0.9086081385612488,4769,-0.6315211057662964,-0.6520417332649231,0.8637038469314575,-0.5593730211257935,-0.7651274800300598,0.8969376981258392,-0.25675498086816617,0.13293871248507794,0.9572900179789808,0.03396902948969925,0.25916692477019154,0.007570097142113397
palm,??,palm,3910,7820,7821,4650,0.2234322428703308,-0.8336537480354309,0.8453899025917053,4513,0.38375943899154663,-0.8692947626113892,0.7818315029144287,4511,0.42498883605003357,-0.6886728405952454,0.7715304493904114,4510,0.26687392592430115,-0.6529587507247925,0.8480926156044006,0.32476361095905304,-0.7611450254917145,0.8117111176252365,0.38822265557426233,-0.0716547153717091,0.9187756915939098,0.03299321242447863,0.4924189386872688,0.008524656740017855
palm,??,palm,3651,7302,7303,4234,0.9917622804641724,-0.6967833638191223,0.2457236647605896,4236,0.9694169163703918,-0.8441687226295471,0.2630740702152252,4382,0.9032317399978638,-0.8193013668060303,0.3850764036178589,4233,0.9244650602340698,-0.6725051403045654,0.3613920211791992,0.9472189992666245,-0.7581896483898163,0.31381653994321823,0.8651668676631578,-0.05869150667709278,0.49803774770783477,0.0207906942933148,0.6566344769055115,0.009233034839725205
palm,??,palm,4142,8284,8285,4897,-0.805793285369873,-0.8263216614723206,0.8224596381187439,4899,-0.6503180265426636,-0.8497979640960693,0.8824822902679443,4769,-0.6315211057662964,-0.6520417332649231,0.8637038469314575,4768,-0.7878701686859131,-0.6269146203994751,0.802422821521759,-0.7188756465911865,-0.738768994808197,0.8427671492099762,-0.3431315564116028,0.12273515192100169,0.9312340293811647,0.033726826307943394,0.21708710671409057,0.013887996018921652
palm,??,palm,3647,7294,7295,4377,0.8338670134544373,-0.6433866024017334,0.4654998481273651,4380,0.8115054965019226,-0.7889102101325989,0.49439767003059387,4382,0.9032317399978638,-0.8193013668060303,0.3850764036178589,4233,0.9244650602340698,-0.6725051403045654,0.3613920211791992,0.8682673275470734,-0.731025829911232,0.4265914857387543,0.7607856061957906,0.0032815507547594956,0.6489949867525536,0.021531520032240313,0.6358055283443823,0.015743965070014913
palm,??,palm,3906,7812,7813,4650,0.2234322428703308,-0.8336537480354309,0.8453899025917053,4649,0.057415544986724854,-0.7959604263305664,0.904443085193634,4647,0.09688616544008255,-0.6143578290939331,0.9128158688545227,4510,0.26687392592430115,-0.6529587507247925,0.8480926156044006,0.16115196980535984,-0.7242326885461807,0.8776853680610657,0.3232187664352561,-0.10272739111399876,0.9407320086714298,0.03403578246109346,0.4492550843524619,0.01737222177137721
palm,??,palm,4140,8280,8281,4768,-0.7878701686859131,-0.6269146203994751,0.802422821521759,4897,-0.805793285369873,-0.8263216614723206,0.8224596381187439,4893,-0.9534717798233032,-0.8059653043746948,0.7474232316017151,4767,-0.9361860156059265,-0.6058525443077087,0.7290214896202087,-0.870830312371254,-0.7162635326385498,0.7753317952156067,-0.4309037000940851,0.12397287427374691,0.8938415562556556,0.03348375081122763,0.17699858359327078,0.019282358895500347
palm,??,palm,3646,7292,7293,4378,0.8338670134544373,-0.6433866024017334,0.4654998481273651,4376,0.731985867023468,-0.6085804104804993,0.5679917931556702,4379,0.7030397653579712,-0.7567058801651001,0.5965192317962646,4381,0.8115054965019226,-0.7889102101325989,0.49439767003059387,0.7700995355844498,-0.6993957757949829,0.5311021357774734,0.6999938875455959,0.01731016665075941,0.7139390138725622,0.02283953404054638,0.6099070027702522,0.02332541300575148
palm,??,palm,4136,8272,8273,4890,-1.077203631401062,-0.5871831178665161,0.6416667103767395,4892,-1.0961607694625854,-0.7875924706459045,0.6632516384124756,4893,-0.9534717798233032,-0.8059653043746948,0.7474232316017151,4767,-0.9361860156059265,-0.6058525443077087,0.7290214896202087,-1.0157555490732193,-0.696648359298706,0.6953407675027847,-0.500386314214866,0.1307270868554449,0.8558761389995343,0.03358693964361524,0.13876455719801728,0.02398394476316653
palm,??,palm,3905,7810,7811,4648,-0.1162714958190918,-0.756830632686615,0.9362621307373047,4646,-0.08441781997680664,-0.5723745822906494,0.9517813920974731,4647,0.09688616544008255,-0.6143578290939331,0.9128158688545227,4649,0.057415544986724854,-0.7959604263305664,0.904443085193634,-0.011596901342272758,-0.684880867600441,0.9263256192207336,0.17309751305193016,-0.0976930884785299,0.9800476067205934,0.034631049231235875,0.40368065542955744,0.026804509828174665
palm,??,palm,4135,8270,8271,4890,-1.077203631401062,-0.5871831178665161,0.6416667103767395,4889,-1.205762267112732,-0.571243166923523,0.5378079414367676,4891,-1.2232756614685059,-0.7732546925544739,0.5593852400779724,4892,-1.0961607694625854,-0.7875924706459045,0.6632516384124756,-1.1506005823612213,-0.6798183619976044,0.6005278825759888,-0.6144887767867186,0.13898371503590132,0.7765868078701708,0.03347775009918989,0.10318987966545758,0.02801794824061681
palm,??,palm,4251,8502,8503,5009,-1.3316760063171387,-0.7633546590805054,0.43631643056869507,4891,-1.2232756614685059,-0.7732546925544739,0.5593852400779724,4889,-1.205762267112732,-0.571243166923523,0.5378079414367676,4888,-1.3153436183929443,-0.5589315891265869,0.4130922555923462,-1.2690143883228302,-0.6666960269212723,0.4866504669189453,-0.7380060985376763,0.1343510156431928,0.6612842075211235,0.03377786655887538,0.07195007157041114,0.03116325743961034
